beat,district,area_sq_mi,placename,population,offense_type,nibrs_class,total19,total20,total21,total22,last12mos,total_prior3years,avg_prior3years,inc_19to21,inc_19tolast12,inc_21tolast12,inc_prior3yearavgtolast12,rate19,rate20,rate21,rate_last12,rate_prior3years
6B10,6,5.50084827,"York Plaza, Pembrook Place and Hawthorne Place",33000,Trespass of real property,90J,0,46,70,97,125,116,38.7,NA,NA,78.6,223,0,139.4,212.1,378.8,117.3
6B10,6,5.50084827,"York Plaza, Pembrook Place and Hawthorne Place",33000,Weapon law violations,520,31,49,79,51,75,159,53,154.8,141.9,-5.1,42,93.9,148.5,239.4,227.3,160.6
6B10,6,5.50084827,"York Plaza, Pembrook Place and Hawthorne Place",33000,Wire fraud,26E,0,1,1,1,1,2,0.7,NA,NA,0,43,0,3,3,3,2.1
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",18000,Aggravated Assault,13A,255,296,251,135,193,802,267.3,-1.6,-24.3,-23.1,-28,1416.7,1644.4,1394.4,1072.2,1485
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",18000,All other larceny,23H,186,197,176,124,188,559,186.3,-5.4,1.1,6.8,1,1033.3,1094.4,977.8,1044.4,1035
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",18000,All other offenses,90Z,0,167,195,102,155,362,120.7,NA,NA,-20.5,28,0,927.8,1083.3,861.1,670.6
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",18000,Animal Cruelty,720,3,3,18,6,12,24,8,500,300,-33.3,50,16.7,16.7,100,66.7,44.4
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",18000,Arson,200,10,15,10,4,4,35,11.7,0,-60,-60,-66,55.6,83.3,55.6,22.2,65
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",18000,Betting/wagering,39A,1,0,0,0,0,1,0.3,-100,-100,NA,-100,5.6,0,0,0,1.7
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",18000,"Burglary, Breaking and Entering",220,169,192,132,116,153,493,164.3,-21.9,-9.5,15.9,-7,938.9,1066.7,733.3,850,912.8
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",18000,"Counterfeiting, forgery",250,39,14,17,12,22,70,23.3,-56.4,-43.6,29.4,-6,216.7,77.8,94.4,122.2,129.4
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",18000,"Credit card, ATM fraud",26B,29,20,13,12,16,62,20.7,-55.2,-44.8,23.1,-23,161.1,111.1,72.2,88.9,115
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",18000,"Curfew, loitering, vagrancy violations",90B,0,0,2,2,4,2,0.7,NA,NA,100,471,0,0,11.1,22.2,3.9
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",18000,"Destruction, damage, vandalism",290,230,216,207,146,212,653,217.7,-10,-7.8,2.4,-3,1277.8,1200,1150,1177.8,1209.4
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",18000,Disorderly conduct,90C,0,29,25,21,30,54,18,NA,NA,20,67,0,161.1,138.9,166.7,100
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",18000,Driving under the influence,90D,0,79,60,37,53,139,46.3,NA,NA,-11.7,14,0,438.9,333.3,294.4,257.2
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",18000,Drug equipment violations,35B,16,12,22,8,15,50,16.7,37.5,-6.2,-31.8,-10,88.9,66.7,122.2,83.3,92.8
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",18000,"Drug, narcotic violations",35A,125,107,119,56,90,351,117,-4.8,-28,-24.4,-23,694.4,594.4,661.1,500,650
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",18000,Drunkenness,90E,0,14,2,2,3,16,5.3,NA,NA,50,-43,0,77.8,11.1,16.7,29.4
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",18000,Embezzlement,270,5,2,0,1,1,7,2.3,-100,-80,NA,-57,27.8,11.1,0,5.6,12.8
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",18000,"Extortion, Blackmail",210,0,1,3,1,2,4,1.3,NA,NA,-33.3,54,0,5.6,16.7,11.1,7.2
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",18000,"False pretenses, swindle",26A,24,22,21,20,30,67,22.3,-12.5,25,42.9,35,133.3,122.2,116.7,166.7,123.9
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",18000,"Family offenses, no violence",90F,0,3,7,7,12,10,3.3,NA,NA,71.4,264,0,16.7,38.9,66.7,18.3
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",18000,Forcible fondling,11D,5,5,6,3,4,16,5.3,20,-20,-33.3,-25,27.8,27.8,33.3,22.2,29.4
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",18000,Forcible rape,11A,13,6,6,3,6,25,8.3,-53.8,-53.8,0,-28,72.2,33.3,33.3,33.3,46.1
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",18000,Forcible sodomy,11B,9,7,7,3,4,23,7.7,-22.2,-55.6,-42.9,-48,50,38.9,38.9,22.2,42.8
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",18000,From coin-operated machine or device,23E,1,2,0,1,1,3,1,-100,0,NA,0,5.6,11.1,0,5.6,5.6
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",18000,Gambling equipment violations,39C,1,0,1,0,0,2,0.7,0,-100,-100,-100,5.6,0,5.6,0,3.9
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",18000,Hacking/Computer Invasion,26G,0,0,0,2,2,0,0,NA,NA,NA,NA,0,0,0,11.1,0
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",18000,Human Trafficking/Commercial Sex Act,64A,1,0,0,0,0,1,0.3,-100,-100,NA,-100,5.6,0,0,0,1.7
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",18000,Identify theft,26F,25,21,30,14,24,76,25.3,20,-4,-20,-5,138.9,116.7,166.7,133.3,140.6
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",18000,Impersonation,26C,3,0,0,1,1,3,1,-100,-66.7,NA,0,16.7,0,0,5.6,5.6
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",18000,Intimidation,13C,163,249,256,166,264,668,222.7,57.1,62,3.1,19,905.6,1383.3,1422.2,1466.7,1237.2
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",18000,"Kidnapping, abduction",100,4,5,3,0,2,12,4,-25,-50,-33.3,-50,22.2,27.8,16.7,11.1,22.2
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",18000,"Kidnapping, Abduction",100,0,0,0,2,2,0,0,NA,NA,NA,NA,0,0,0,11.1,0
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",18000,Liquor law violations,90G,0,0,1,0,0,1,0.3,NA,NA,-100,-100,0,0,5.6,0,1.7
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",18000,Motor vehicle theft,240,127,110,104,112,149,341,113.7,-18.1,17.3,43.3,31,705.6,611.1,577.8,827.8,631.7
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",18000,"Murder, non-negligent",09A,2,3,9,2,5,14,4.7,350,150,-44.4,6,11.1,16.7,50,27.8,26.1
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",18000,Pocket-picking,23A,1,1,0,0,0,2,0.7,-100,-100,NA,-100,5.6,5.6,0,0,3.9
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",18000,"Pornographs, obscene material",370,0,5,8,5,5,13,4.3,NA,NA,-37.5,16,0,27.8,44.4,27.8,23.9
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",18000,Prostitution,40A,3,0,0,0,0,3,1,-100,-100,NA,-100,16.7,0,0,0,5.6
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",18000,Purse-snatching,23B,2,2,2,1,2,6,2,0,0,0,0,11.1,11.1,11.1,11.1,11.1
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",18000,Robbery,120,93,69,49,40,59,211,70.3,-47.3,-36.6,20.4,-16,516.7,383.3,272.2,327.8,390.6
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",18000,Sexual assault with an object,11C,0,1,0,0,0,1,0.3,NA,NA,NA,-100,0,5.6,0,0,1.7
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",18000,Shoplifting,23C,54,35,41,18,33,130,43.3,-24.1,-38.9,-19.5,-24,300,194.4,227.8,183.3,240.6
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",18000,Simple assault,13B,406,435,341,217,329,1182,394,-16,-19,-3.5,-16,2255.6,2416.7,1894.4,1827.8,2188.9
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",18000,Statutory rape,36B,3,1,3,0,0,7,2.3,0,-100,-100,-100,16.7,5.6,16.7,0,12.8
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",18000,Stolen property offenses,280,6,7,7,3,5,20,6.7,16.7,-16.7,-28.6,-25,33.3,38.9,38.9,27.8,37.2
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",18000,Theft from building,23D,20,26,19,12,22,65,21.7,-5,10,15.8,1,111.1,144.4,105.6,122.2,120.6
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",18000,Theft from motor vehicle,23F,143,107,75,78,111,325,108.3,-47.6,-22.4,48,2,794.4,594.4,416.7,616.7,601.7
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",18000,Theft of motor vehicle parts or accessory,23G,66,65,98,86,123,229,76.3,48.5,86.4,25.5,61,366.7,361.1,544.4,683.3,423.9
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",18000,Trespass of real property,90J,0,85,82,41,71,167,55.7,NA,NA,-13.4,27,0,472.2,455.6,394.4,309.4
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",18000,Weapon law violations,520,42,53,65,31,50,160,53.3,54.8,19,-23.1,-6,233.3,294.4,361.1,277.8,296.1
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",18000,Wire fraud,26E,2,0,0,1,1,2,0.7,-100,-50,NA,43,11.1,0,0,5.6,3.9
6B30,6,7.2300685,"Woodland Trails, Oaks of Inwood, Bayou Bend, Cole Creek Manor and Inwood Forest",38000,Aggravated Assault,13A,267,345,318,167,252,930,310,19.1,-5.6,-20.8,-19,702.6,907.9,836.8,663.2,815.8
6B30,6,7.2300685,"Woodland Trails, Oaks of Inwood, Bayou Bend, Cole Creek Manor and Inwood Forest",38000,All other larceny,23H,196,200,156,88,154,552,184,-20.4,-21.4,-1.3,-16,515.8,526.3,410.5,405.3,484.2
6B30,6,7.2300685,"Woodland Trails, Oaks of Inwood, Bayou Bend, Cole Creek Manor and Inwood Forest",38000,All other offenses,90Z,0,153,140,91,137,293,97.7,NA,NA,-2.1,40,0,402.6,368.4,360.5,257.1
6B30,6,7.2300685,"Woodland Trails, Oaks of Inwood, Bayou Bend, Cole Creek Manor and Inwood Forest",38000,Animal Cruelty,720,0,5,6,4,5,11,3.7,NA,NA,-16.7,35,0,13.2,15.8,13.2,9.7
6B30,6,7.2300685,"Woodland Trails, Oaks of Inwood, Bayou Bend, Cole Creek Manor and Inwood Forest",38000,Arson,200,14,5,7,8,9,26,8.7,-50,-35.7,28.6,3,36.8,13.2,18.4,23.7,22.9
6B30,6,7.2300685,"Woodland Trails, Oaks of Inwood, Bayou Bend, Cole Creek Manor and Inwood Forest",38000,Assisting or promoting prostitution,40B,1,1,0,0,0,2,0.7,-100,-100,NA,-100,2.6,2.6,0,0,1.8
6B30,6,7.2300685,"Woodland Trails, Oaks of Inwood, Bayou Bend, Cole Creek Manor and Inwood Forest",38000,"Burglary, Breaking and Entering",220,219,212,123,131,173,554,184.7,-43.8,-21,40.7,-6,576.3,557.9,323.7,455.3,486.1
6B30,6,7.2300685,"Woodland Trails, Oaks of Inwood, Bayou Bend, Cole Creek Manor and Inwood Forest",38000,"Counterfeiting, forgery",250,35,22,21,28,38,78,26,-40,8.6,81,46,92.1,57.9,55.3,100,68.4
6B30,6,7.2300685,"Woodland Trails, Oaks of Inwood, Bayou Bend, Cole Creek Manor and Inwood Forest",38000,"Credit card, ATM fraud",26B,42,28,23,10,22,93,31,-45.2,-47.6,-4.3,-29,110.5,73.7,60.5,57.9,81.6
6B30,6,7.2300685,"Woodland Trails, Oaks of Inwood, Bayou Bend, Cole Creek Manor and Inwood Forest",38000,"Curfew, loitering, vagrancy violations",90B,0,0,1,0,1,1,0.3,NA,NA,0,233,0,0,2.6,2.6,0.8
6B30,6,7.2300685,"Woodland Trails, Oaks of Inwood, Bayou Bend, Cole Creek Manor and Inwood Forest",38000,"Destruction, damage, vandalism",290,329,333,357,206,319,1019,339.7,8.5,-3,-10.6,-6,865.8,876.3,939.5,839.5,893.9
6B30,6,7.2300685,"Woodland Trails, Oaks of Inwood, Bayou Bend, Cole Creek Manor and Inwood Forest",38000,Disorderly conduct,90C,0,19,31,30,43,50,16.7,NA,NA,38.7,157,0,50,81.6,113.2,43.9
6B30,6,7.2300685,"Woodland Trails, Oaks of Inwood, Bayou Bend, Cole Creek Manor and Inwood Forest",38000,Driving under the influence,90D,0,74,64,32,55,138,46,NA,NA,-14.1,20,0,194.7,168.4,144.7,121.1
6B30,6,7.2300685,"Woodland Trails, Oaks of Inwood, Bayou Bend, Cole Creek Manor and Inwood Forest",38000,Drug equipment violations,35B,15,11,7,6,10,33,11,-53.3,-33.3,42.9,-9,39.5,28.9,18.4,26.3,28.9
6B30,6,7.2300685,"Woodland Trails, Oaks of Inwood, Bayou Bend, Cole Creek Manor and Inwood Forest",38000,"Drug, narcotic violations",35A,96,93,87,42,69,276,92,-9.4,-28.1,-20.7,-25,252.6,244.7,228.9,181.6,242.1
6B30,6,7.2300685,"Woodland Trails, Oaks of Inwood, Bayou Bend, Cole Creek Manor and Inwood Forest",38000,Drunkenness,90E,0,4,7,0,1,11,3.7,NA,NA,-85.7,-73,0,10.5,18.4,2.6,9.7
6B30,6,7.2300685,"Woodland Trails, Oaks of Inwood, Bayou Bend, Cole Creek Manor and Inwood Forest",38000,Embezzlement,270,1,2,2,1,3,5,1.7,100,200,50,76,2.6,5.3,5.3,7.9,4.5
6B30,6,7.2300685,"Woodland Trails, Oaks of Inwood, Bayou Bend, Cole Creek Manor and Inwood Forest",38000,"Extortion, Blackmail",210,4,3,2,2,2,9,3,-50,-50,0,-33,10.5,7.9,5.3,5.3,7.9
6B30,6,7.2300685,"Woodland Trails, Oaks of Inwood, Bayou Bend, Cole Creek Manor and Inwood Forest",38000,"False pretenses, swindle",26A,32,39,22,24,31,93,31,-31.2,-3.1,40.9,0,84.2,102.6,57.9,81.6,81.6
6B30,6,7.2300685,"Woodland Trails, Oaks of Inwood, Bayou Bend, Cole Creek Manor and Inwood Forest",38000,"Family offenses, no violence",90F,0,10,8,7,10,18,6,NA,NA,25,67,0,26.3,21.1,26.3,15.8
6B30,6,7.2300685,"Woodland Trails, Oaks of Inwood, Bayou Bend, Cole Creek Manor and Inwood Forest",38000,Forcible fondling,11D,7,9,5,5,6,21,7,-28.6,-14.3,20,-14,18.4,23.7,13.2,15.8,18.4
6B30,6,7.2300685,"Woodland Trails, Oaks of Inwood, Bayou Bend, Cole Creek Manor and Inwood Forest",38000,Forcible rape,11A,10,10,2,3,3,22,7.3,-80,-70,50,-59,26.3,26.3,5.3,7.9,19.2
6B30,6,7.2300685,"Woodland Trails, Oaks of Inwood, Bayou Bend, Cole Creek Manor and Inwood Forest",38000,Forcible sodomy,11B,2,9,4,3,3,15,5,100,50,-25,-40,5.3,23.7,10.5,7.9,13.2
6B30,6,7.2300685,"Woodland Trails, Oaks of Inwood, Bayou Bend, Cole Creek Manor and Inwood Forest",38000,From coin-operated machine or device,23E,1,2,1,0,1,4,1.3,0,0,0,-23,2.6,5.3,2.6,2.6,3.4
6B30,6,7.2300685,"Woodland Trails, Oaks of Inwood, Bayou Bend, Cole Creek Manor and Inwood Forest",38000,Hacking/Computer Invasion,26G,2,2,3,0,3,7,2.3,50,50,0,30,5.3,5.3,7.9,7.9,6.1
6B30,6,7.2300685,"Woodland Trails, Oaks of Inwood, Bayou Bend, Cole Creek Manor and Inwood Forest",38000,Human Trafficking/Commercial Sex Act,64A,0,1,0,0,0,1,0.3,NA,NA,NA,-100,0,2.6,0,0,0.8
6B30,6,7.2300685,"Woodland Trails, Oaks of Inwood, Bayou Bend, Cole Creek Manor and Inwood Forest",38000,Identify theft,26F,31,37,45,29,44,113,37.7,45.2,41.9,-2.2,17,81.6,97.4,118.4,115.8,99.2
6B30,6,7.2300685,"Woodland Trails, Oaks of Inwood, Bayou Bend, Cole Creek Manor and Inwood Forest",38000,Impersonation,26C,7,1,1,0,0,9,3,-85.7,-100,-100,-100,18.4,2.6,2.6,0,7.9
6B30,6,7.2300685,"Woodland Trails, Oaks of Inwood, Bayou Bend, Cole Creek Manor and Inwood Forest",38000,Intimidation,13C,257,332,351,219,346,940,313.3,36.6,34.6,-1.4,10,676.3,873.7,923.7,910.5,824.5
6B30,6,7.2300685,"Woodland Trails, Oaks of Inwood, Bayou Bend, Cole Creek Manor and Inwood Forest",38000,"Kidnapping, abduction",100,3,5,4,0,2,12,4,33.3,-33.3,-50,-50,7.9,13.2,10.5,5.3,10.5
6B30,6,7.2300685,"Woodland Trails, Oaks of Inwood, Bayou Bend, Cole Creek Manor and Inwood Forest",38000,"Kidnapping, Abduction",100,0,0,0,2,2,0,0,NA,NA,NA,NA,0,0,0,5.3,0
6B30,6,7.2300685,"Woodland Trails, Oaks of Inwood, Bayou Bend, Cole Creek Manor and Inwood Forest",38000,Motor vehicle theft,240,184,171,165,105,161,520,173.3,-10.3,-12.5,-2.4,-7,484.2,450,434.2,423.7,456.1
6B30,6,7.2300685,"Woodland Trails, Oaks of Inwood, Bayou Bend, Cole Creek Manor and Inwood Forest",38000,"Murder, non-negligent",09A,5,6,11,3,3,22,7.3,120,-40,-72.7,-59,13.2,15.8,28.9,7.9,19.2
6B30,6,7.2300685,"Woodland Trails, Oaks of Inwood, Bayou Bend, Cole Creek Manor and Inwood Forest",38000,Negligent manslaughter,09B,1,0,1,0,0,2,0.7,0,-100,-100,-100,2.6,0,2.6,0,1.8
6B30,6,7.2300685,"Woodland Trails, Oaks of Inwood, Bayou Bend, Cole Creek Manor and Inwood Forest",38000,Pocket-picking,23A,0,2,1,1,1,3,1,NA,NA,0,0,0,5.3,2.6,2.6,2.6
6B30,6,7.2300685,"Woodland Trails, Oaks of Inwood, Bayou Bend, Cole Creek Manor and Inwood Forest",38000,"Pornographs, obscene material",370,3,1,10,4,7,14,4.7,233.3,133.3,-30,49,7.9,2.6,26.3,18.4,12.4
6B30,6,7.2300685,"Woodland Trails, Oaks of Inwood, Bayou Bend, Cole Creek Manor and Inwood Forest",38000,Purse-snatching,23B,4,6,5,3,3,15,5,25,-25,-40,-40,10.5,15.8,13.2,7.9,13.2
6B30,6,7.2300685,"Woodland Trails, Oaks of Inwood, Bayou Bend, Cole Creek Manor and Inwood Forest",38000,Robbery,120,136,123,99,75,112,358,119.3,-27.2,-17.6,13.1,-6,357.9,323.7,260.5,294.7,313.9
6B30,6,7.2300685,"Woodland Trails, Oaks of Inwood, Bayou Bend, Cole Creek Manor and Inwood Forest",38000,Sexual assault with an object,11C,0,2,0,0,0,2,0.7,NA,NA,NA,-100,0,5.3,0,0,1.8
6B30,6,7.2300685,"Woodland Trails, Oaks of Inwood, Bayou Bend, Cole Creek Manor and Inwood Forest",38000,Shoplifting,23C,62,95,68,63,98,225,75,9.7,58.1,44.1,31,163.2,250,178.9,257.9,197.4
6B30,6,7.2300685,"Woodland Trails, Oaks of Inwood, Bayou Bend, Cole Creek Manor and Inwood Forest",38000,Simple assault,13B,598,567,447,299,432,1612,537.3,-25.3,-27.8,-3.4,-20,1573.7,1492.1,1176.3,1136.8,1413.9
6B30,6,7.2300685,"Woodland Trails, Oaks of Inwood, Bayou Bend, Cole Creek Manor and Inwood Forest",38000,Statutory rape,36B,1,4,1,0,0,6,2,0,-100,-100,-100,2.6,10.5,2.6,0,5.3
6B30,6,7.2300685,"Woodland Trails, Oaks of Inwood, Bayou Bend, Cole Creek Manor and Inwood Forest",38000,Stolen property offenses,280,5,2,1,1,1,8,2.7,-80,-80,0,-63,13.2,5.3,2.6,2.6,7.1
6B30,6,7.2300685,"Woodland Trails, Oaks of Inwood, Bayou Bend, Cole Creek Manor and Inwood Forest",38000,Theft from building,23D,28,23,20,12,20,71,23.7,-28.6,-28.6,0,-16,73.7,60.5,52.6,52.6,62.4
6B30,6,7.2300685,"Woodland Trails, Oaks of Inwood, Bayou Bend, Cole Creek Manor and Inwood Forest",38000,Theft from motor vehicle,23F,236,212,162,88,154,610,203.3,-31.4,-34.7,-4.9,-24,621.1,557.9,426.3,405.3,535
6B30,6,7.2300685,"Woodland Trails, Oaks of Inwood, Bayou Bend, Cole Creek Manor and Inwood Forest",38000,Theft of motor vehicle parts or accessory,23G,129,136,214,144,208,479,159.7,65.9,61.2,-2.8,30,339.5,357.9,563.2,547.4,420.3
6B30,6,7.2300685,"Woodland Trails, Oaks of Inwood, Bayou Bend, Cole Creek Manor and Inwood Forest",38000,Trespass of real property,90J,0,80,67,60,89,147,49,NA,NA,32.8,82,0,210.5,176.3,234.2,128.9
6B30,6,7.2300685,"Woodland Trails, Oaks of Inwood, Bayou Bend, Cole Creek Manor and Inwood Forest",38000,Weapon law violations,520,30,43,46,28,44,119,39.7,53.3,46.7,-4.3,11,78.9,113.2,121.1,115.8,104.5
6B30,6,7.2300685,"Woodland Trails, Oaks of Inwood, Bayou Bend, Cole Creek Manor and Inwood Forest",38000,Wire fraud,26E,0,3,1,1,1,4,1.3,NA,NA,0,-23,0,7.9,2.6,2.6,3.4
6B40,6,5.544689,"Highland Gardens, Highland Heights and North Plaza",20000,Aggravated Assault,13A,276,410,385,171,276,1071,357,39.5,0,-28.3,-23,1380,2050,1925,1380,1785
6B40,6,5.544689,"Highland Gardens, Highland Heights and North Plaza",20000,All other larceny,23H,214,203,174,119,185,591,197,-18.7,-13.6,6.3,-6,1070,1015,870,925,985
6B40,6,5.544689,"Highland Gardens, Highland Heights and North Plaza",20000,All other offenses,90Z,0,222,208,139,209,430,143.3,NA,NA,0.5,46,0,1110,1040,1045,716.5
6B40,6,5.544689,"Highland Gardens, Highland Heights and North Plaza",20000,Animal Cruelty,720,8,6,6,5,7,20,6.7,-25,-12.5,16.7,4,40,30,30,35,33.5
6B40,6,5.544689,"Highland Gardens, Highland Heights and North Plaza",20000,Arson,200,5,7,6,7,10,18,6,20,100,66.7,67,25,35,30,50,30
6B40,6,5.544689,"Highland Gardens, Highland Heights and North Plaza",20000,Bad checks,90A,0,1,0,0,0,1,0.3,NA,NA,NA,-100,0,5,0,0,1.5
6B40,6,5.544689,"Highland Gardens, Highland Heights and North Plaza",20000,Bribery,510,0,0,0,1,1,0,0,NA,NA,NA,NA,0,0,0,5,0
6B40,6,5.544689,"Highland Gardens, Highland Heights and North Plaza",20000,"Burglary, Breaking and Entering",220,149,190,124,96,140,463,154.3,-16.8,-6,12.9,-9,745,950,620,700,771.5
6B40,6,5.544689,"Highland Gardens, Highland Heights and North Plaza",20000,"Counterfeiting, forgery",250,29,13,19,19,22,61,20.3,-34.5,-24.1,15.8,8,145,65,95,110,101.5
6B40,6,5.544689,"Highland Gardens, Highland Heights and North Plaza",20000,"Credit card, ATM fraud",26B,34,23,17,15,17,74,24.7,-50,-50,0,-31,170,115,85,85,123.5
6B40,6,5.544689,"Highland Gardens, Highland Heights and North Plaza",20000,"Curfew, loitering, vagrancy violations",90B,0,1,0,1,1,1,0.3,NA,NA,NA,233,0,5,0,5,1.5
6B40,6,5.544689,"Highland Gardens, Highland Heights and North Plaza",20000,"Destruction, damage, vandalism",290,252,300,240,140,215,792,264,-4.8,-14.7,-10.4,-19,1260,1500,1200,1075,1320
6B40,6,5.544689,"Highland Gardens, Highland Heights and North Plaza",20000,Disorderly conduct,90C,0,14,35,18,29,49,16.3,NA,NA,-17.1,78,0,70,175,145,81.5
6B40,6,5.544689,"Highland Gardens, Highland Heights and North Plaza",20000,Driving under the influence,90D,0,139,120,62,88,259,86.3,NA,NA,-26.7,2,0,695,600,440,431.5
6B40,6,5.544689,"Highland Gardens, Highland Heights and North Plaza",20000,Drug equipment violations,35B,19,23,28,19,34,70,23.3,47.4,78.9,21.4,46,95,115,140,170,116.5
6B40,6,5.544689,"Highland Gardens, Highland Heights and North Plaza",20000,"Drug, narcotic violations",35A,145,156,165,87,136,466,155.3,13.8,-6.2,-17.6,-12,725,780,825,680,776.5
6B40,6,5.544689,"Highland Gardens, Highland Heights and North Plaza",20000,Drunkenness,90E,0,4,2,1,2,6,2,NA,NA,0,0,0,20,10,10,10
6B40,6,5.544689,"Highland Gardens, Highland Heights and North Plaza",20000,Embezzlement,270,6,2,2,2,3,10,3.3,-66.7,-50,50,-9,30,10,10,15,16.5
6B40,6,5.544689,"Highland Gardens, Highland Heights and North Plaza",20000,"Extortion, Blackmail",210,1,0,2,4,5,3,1,100,400,150,400,5,0,10,25,5
6B40,6,5.544689,"Highland Gardens, Highland Heights and North Plaza",20000,"False pretenses, swindle",26A,23,21,16,12,18,60,20,-30.4,-21.7,12.5,-10,115,105,80,90,100
6B40,6,5.544689,"Highland Gardens, Highland Heights and North Plaza",20000,"Family offenses, no violence",90F,0,7,10,5,8,17,5.7,NA,NA,-20,40,0,35,50,40,28.5
6B40,6,5.544689,"Highland Gardens, Highland Heights and North Plaza",20000,Forcible fondling,11D,8,3,8,4,7,19,6.3,0,-12.5,-12.5,11,40,15,40,35,31.5
6B40,6,5.544689,"Highland Gardens, Highland Heights and North Plaza",20000,Forcible rape,11A,7,7,5,5,5,19,6.3,-28.6,-28.6,0,-21,35,35,25,25,31.5
6B40,6,5.544689,"Highland Gardens, Highland Heights and North Plaza",20000,Forcible sodomy,11B,12,4,4,2,3,20,6.7,-66.7,-75,-25,-55,60,20,20,15,33.5
6B40,6,5.544689,"Highland Gardens, Highland Heights and North Plaza",20000,From coin-operated machine or device,23E,1,1,0,0,0,2,0.7,-100,-100,NA,-100,5,5,0,0,3.5
6B40,6,5.544689,"Highland Gardens, Highland Heights and North Plaza",20000,Gambling equipment violations,39C,0,0,2,0,0,2,0.7,NA,NA,-100,-100,0,0,10,0,3.5
6B40,6,5.544689,"Highland Gardens, Highland Heights and North Plaza",20000,Human Trafficking/Commercial Sex Act,64A,1,0,1,0,0,2,0.7,0,-100,-100,-100,5,0,5,0,3.5
6B40,6,5.544689,"Highland Gardens, Highland Heights and North Plaza",20000,Identify theft,26F,24,25,42,18,27,91,30.3,75,12.5,-35.7,-11,120,125,210,135,151.5
6B40,6,5.544689,"Highland Gardens, Highland Heights and North Plaza",20000,Impersonation,26C,9,1,1,1,1,11,3.7,-88.9,-88.9,0,-73,45,5,5,5,18.5
6B40,6,5.544689,"Highland Gardens, Highland Heights and North Plaza",20000,Intimidation,13C,252,277,273,214,308,802,267.3,8.3,22.2,12.8,15,1260,1385,1365,1540,1336.5
