beat,district,area_sq_mi,placename,population,category_name,total19,total20,total21,total22,NA,last12mos,total_prior3years,avg_prior3years,inc_19to21,inc_19tolast12,inc_21tolast12,inc_prior3yearavgtolast12,rate19,rate20,rate21,rate_last12,rate_prior3years
3B10,3,6.82068773,"Northwest Mall, Brookhollow, White Oak Acres, Oak Forest and Langwood",34000,Murder,4,4,10,4,0,0,18,6,150,-100,-100,-100,11.8,11.8,29.4,0,17.6
3B10,3,6.82068773,"Northwest Mall, Brookhollow, White Oak Acres, Oak Forest and Langwood",34000,Other,718,1274,1360,664,0,0,3352,1117.3,89.4,-100,-100,-100,2111.8,3747.1,4000,0,3286.2
3B10,3,6.82068773,"Northwest Mall, Brookhollow, White Oak Acres, Oak Forest and Langwood",34000,Robbery,180,193,157,76,0,0,530,176.7,-12.8,-100,-100,-100,529.4,567.6,461.8,0,519.7
3B10,3,6.82068773,"Northwest Mall, Brookhollow, White Oak Acres, Oak Forest and Langwood",34000,Sexual Assault,24,43,33,14,0,0,100,33.3,37.5,-100,-100,-100,70.6,126.5,97.1,0,97.9
3B10,3,6.82068773,"Northwest Mall, Brookhollow, White Oak Acres, Oak Forest and Langwood",34000,Theft,1288,1270,1359,894,0,0,3917,1305.7,5.5,-100,-100,-100,3788.2,3735.3,3997.1,0,3840.3
3B30,3,5.310372,"White Oak Acres, Brook Hollow, Oak Forest, Garden Oaks and Shepherd Park Plaza",23000,Arson,0,4,2,1,0,0,6,2,NA,NA,-100,-100,0,17.4,8.7,0,8.7
3B30,3,5.310372,"White Oak Acres, Brook Hollow, Oak Forest, Garden Oaks and Shepherd Park Plaza",23000,Assault,233,274,285,138,0,0,792,264,22.3,-100,-100,-100,1013,1191.3,1239.1,0,1147.8
3B30,3,5.310372,"White Oak Acres, Brook Hollow, Oak Forest, Garden Oaks and Shepherd Park Plaza",23000,Auto Theft,55,68,55,45,0,0,178,59.3,0,-100,-100,-100,239.1,295.7,239.1,0,257.8
3B30,3,5.310372,"White Oak Acres, Brook Hollow, Oak Forest, Garden Oaks and Shepherd Park Plaza",23000,Burglary,131,133,140,54,0,0,404,134.7,6.9,-100,-100,-100,569.6,578.3,608.7,0,585.7
3B30,3,5.310372,"White Oak Acres, Brook Hollow, Oak Forest, Garden Oaks and Shepherd Park Plaza",23000,Drug Offenses,35,37,35,24,0,0,107,35.7,0,-100,-100,-100,152.2,160.9,152.2,0,155.2
3B30,3,5.310372,"White Oak Acres, Brook Hollow, Oak Forest, Garden Oaks and Shepherd Park Plaza",23000,Kidnapping,1,0,0,1,0,0,1,0.3,-100,-100,NA,-100,4.3,0,0,0,1.3
3B30,3,5.310372,"White Oak Acres, Brook Hollow, Oak Forest, Garden Oaks and Shepherd Park Plaza",23000,Murder,0,3,2,3,0,0,5,1.7,NA,NA,-100,-100,0,13,8.7,0,7.4
3B30,3,5.310372,"White Oak Acres, Brook Hollow, Oak Forest, Garden Oaks and Shepherd Park Plaza",23000,Other,234,369,414,199,0,0,1017,339,76.9,-100,-100,-100,1017.4,1604.3,1800,0,1473.9
3B30,3,5.310372,"White Oak Acres, Brook Hollow, Oak Forest, Garden Oaks and Shepherd Park Plaza",23000,Robbery,54,42,37,18,0,0,133,44.3,-31.5,-100,-100,-100,234.8,182.6,160.9,0,192.6
3B30,3,5.310372,"White Oak Acres, Brook Hollow, Oak Forest, Garden Oaks and Shepherd Park Plaza",23000,Sexual Assault,8,2,7,2,0,0,17,5.7,-12.5,-100,-100,-100,34.8,8.7,30.4,0,24.8
3B30,3,5.310372,"White Oak Acres, Brook Hollow, Oak Forest, Garden Oaks and Shepherd Park Plaza",23000,Theft,659,514,487,240,0,0,1660,553.3,-26.1,-100,-100,-100,2865.2,2234.8,2117.4,0,2405.7
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,Arson,6,7,11,4,0,0,24,8,83.3,-100,-100,-100,46.2,53.8,84.6,0,61.5
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,Assault,696,732,749,279,0,0,2177,725.7,7.6,-100,-100,-100,5353.8,5630.8,5761.5,0,5582.3
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,Auto Theft,118,130,149,63,0,0,397,132.3,26.3,-100,-100,-100,907.7,1000,1146.2,0,1017.7
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,Burglary,183,191,183,44,0,0,557,185.7,0,-100,-100,-100,1407.7,1469.2,1407.7,0,1428.5
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,Drug Offenses,168,171,167,62,0,0,506,168.7,-0.6,-100,-100,-100,1292.3,1315.4,1284.6,0,1297.7
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,Kidnapping,3,4,1,5,0,0,8,2.7,-66.7,-100,-100,-100,23.1,30.8,7.7,0,20.8
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,Murder,5,6,10,3,0,0,21,7,100,-100,-100,-100,38.5,46.2,76.9,0,53.8
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,Other,341,684,734,335,0,0,1759,586.3,115.2,-100,-100,-100,2623.1,5261.5,5646.2,0,4510
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,Robbery,96,100,75,32,0,0,271,90.3,-21.9,-100,-100,-100,738.5,769.2,576.9,0,694.6
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,Sexual Assault,20,20,17,6,0,0,57,19,-15,-100,-100,-100,153.8,153.8,130.8,0,146.2
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,Theft,493,484,471,281,0,0,1448,482.7,-4.5,-100,-100,-100,3792.3,3723.1,3623.1,0,3713.1
3B50,3,3.85259517,"Northline Mall, Stratton Place, Oakwood, Colonial Gardens, Lindale and Junction City",20000,Arson,4,12,6,5,0,0,22,7.3,50,-100,-100,-100,20,60,30,0,36.5
3B50,3,3.85259517,"Northline Mall, Stratton Place, Oakwood, Colonial Gardens, Lindale and Junction City",20000,Assault,784,878,756,399,0,0,2418,806,-3.6,-100,-100,-100,3920,4390,3780,0,4030
3B50,3,3.85259517,"Northline Mall, Stratton Place, Oakwood, Colonial Gardens, Lindale and Junction City",20000,Auto Theft,209,196,247,125,0,0,652,217.3,18.2,-100,-100,-100,1045,980,1235,0,1086.5
3B50,3,3.85259517,"Northline Mall, Stratton Place, Oakwood, Colonial Gardens, Lindale and Junction City",20000,Burglary,154,143,137,74,0,0,434,144.7,-11,-100,-100,-100,770,715,685,0,723.5
3B50,3,3.85259517,"Northline Mall, Stratton Place, Oakwood, Colonial Gardens, Lindale and Junction City",20000,Drug Offenses,133,146,149,77,0,0,428,142.7,12,-100,-100,-100,665,730,745,0,713.5
3B50,3,3.85259517,"Northline Mall, Stratton Place, Oakwood, Colonial Gardens, Lindale and Junction City",20000,Kidnapping,2,4,1,3,0,0,7,2.3,-50,-100,-100,-100,10,20,5,0,11.5
3B50,3,3.85259517,"Northline Mall, Stratton Place, Oakwood, Colonial Gardens, Lindale and Junction City",20000,Murder,1,3,8,4,0,0,12,4,700,-100,-100,-100,5,15,40,0,20
3B50,3,3.85259517,"Northline Mall, Stratton Place, Oakwood, Colonial Gardens, Lindale and Junction City",20000,Other,404,911,935,471,0,0,2250,750,131.4,-100,-100,-100,2020,4555,4675,0,3750
3B50,3,3.85259517,"Northline Mall, Stratton Place, Oakwood, Colonial Gardens, Lindale and Junction City",20000,Robbery,167,141,133,46,0,0,441,147,-20.4,-100,-100,-100,835,705,665,0,735
3B50,3,3.85259517,"Northline Mall, Stratton Place, Oakwood, Colonial Gardens, Lindale and Junction City",20000,Sexual Assault,27,18,18,8,0,0,63,21,-33.3,-100,-100,-100,135,90,90,0,105
3B50,3,3.85259517,"Northline Mall, Stratton Place, Oakwood, Colonial Gardens, Lindale and Junction City",20000,Theft,1322,1282,862,433,0,0,3466,1155.3,-34.8,-100,-100,-100,6610,6410,4310,0,5776.5
5F10,5,3.25978513,Afton Village and Pine Terrace,14000,Assault,300,313,328,168,0,0,941,313.7,9.3,-100,-100,-100,2142.9,2235.7,2342.9,0,2240.7
5F10,5,3.25978513,Afton Village and Pine Terrace,14000,Auto Theft,100,112,94,48,0,0,306,102,-6,-100,-100,-100,714.3,800,671.4,0,728.6
5F10,5,3.25978513,Afton Village and Pine Terrace,14000,Burglary,124,98,119,60,0,0,341,113.7,-4,-100,-100,-100,885.7,700,850,0,812.1
5F10,5,3.25978513,Afton Village and Pine Terrace,14000,Drug Offenses,78,63,43,23,0,0,184,61.3,-44.9,-100,-100,-100,557.1,450,307.1,0,437.9
5F10,5,3.25978513,Afton Village and Pine Terrace,14000,Kidnapping,0,2,0,1,0,0,2,0.7,NA,NA,NA,-100,0,14.3,0,0,5
5F10,5,3.25978513,Afton Village and Pine Terrace,14000,Murder,0,0,4,0,0,0,4,1.3,NA,NA,-100,-100,0,0,28.6,0,9.3
5F10,5,3.25978513,Afton Village and Pine Terrace,14000,Other,212,372,372,212,0,0,956,318.7,75.5,-100,-100,-100,1514.3,2657.1,2657.1,0,2276.4
5F10,5,3.25978513,Afton Village and Pine Terrace,14000,Robbery,54,34,48,28,0,0,136,45.3,-11.1,-100,-100,-100,385.7,242.9,342.9,0,323.6
5F10,5,3.25978513,Afton Village and Pine Terrace,14000,Sexual Assault,10,5,11,2,0,0,26,8.7,10,-100,-100,-100,71.4,35.7,78.6,0,62.1
5F10,5,3.25978513,Afton Village and Pine Terrace,14000,Theft,541,644,555,325,0,0,1740,580,2.6,-100,-100,-100,3864.3,4600,3964.3,0,4142.9
5F30,5,8.70689439,"Fairbanks, Carverdale, Fawndale and Northwest Crossing",17000,Arson,3,5,6,7,0,0,14,4.7,100,-100,-100,-100,17.6,29.4,35.3,0,27.6
5F30,5,8.70689439,"Fairbanks, Carverdale, Fawndale and Northwest Crossing",17000,Assault,700,796,868,371,0,0,2364,788,24,-100,-100,-100,4117.6,4682.4,5105.9,0,4635.3
5F30,5,8.70689439,"Fairbanks, Carverdale, Fawndale and Northwest Crossing",17000,Auto Theft,293,317,289,144,0,0,899,299.7,-1.4,-100,-100,-100,1723.5,1864.7,1700,0,1762.9
5F30,5,8.70689439,"Fairbanks, Carverdale, Fawndale and Northwest Crossing",17000,Burglary,235,227,218,73,0,0,680,226.7,-7.2,-100,-100,-100,1382.4,1335.3,1282.4,0,1333.5
5F30,5,8.70689439,"Fairbanks, Carverdale, Fawndale and Northwest Crossing",17000,Drug Offenses,132,143,137,60,0,0,412,137.3,3.8,-100,-100,-100,776.5,841.2,805.9,0,807.6
5F30,5,8.70689439,"Fairbanks, Carverdale, Fawndale and Northwest Crossing",17000,Kidnapping,6,3,1,2,0,0,10,3.3,-83.3,-100,-100,-100,35.3,17.6,5.9,0,19.4
5F30,5,8.70689439,"Fairbanks, Carverdale, Fawndale and Northwest Crossing",17000,Murder,8,4,2,2,0,0,14,4.7,-75,-100,-100,-100,47.1,23.5,11.8,0,27.6
5F30,5,8.70689439,"Fairbanks, Carverdale, Fawndale and Northwest Crossing",17000,Other,630,926,902,451,0,0,2458,819.3,43.2,-100,-100,-100,3705.9,5447.1,5305.9,0,4819.4
5F30,5,8.70689439,"Fairbanks, Carverdale, Fawndale and Northwest Crossing",17000,Robbery,152,128,98,54,0,0,378,126,-35.5,-100,-100,-100,894.1,752.9,576.5,0,741.2
5F30,5,8.70689439,"Fairbanks, Carverdale, Fawndale and Northwest Crossing",17000,Sexual Assault,20,16,20,10,0,0,56,18.7,0,-100,-100,-100,117.6,94.1,117.6,0,110
5F30,5,8.70689439,"Fairbanks, Carverdale, Fawndale and Northwest Crossing",17000,Theft,1705,1464,1506,780,0,0,4675,1558.3,-11.7,-100,-100,-100,10029.4,8611.8,8858.8,0,9166.5
6B10,6,5.50084827,"York Plaza, Pembrook Place and Hawthorne Place",33000,Arson,7,6,6,4,0,0,19,6.3,-14.3,-100,-100,-100,21.2,18.2,18.2,0,19.1
6B10,6,5.50084827,"York Plaza, Pembrook Place and Hawthorne Place",33000,Assault,946,1098,1100,443,0,0,3144,1048,16.3,-100,-100,-100,2866.7,3327.3,3333.3,0,3175.8
6B10,6,5.50084827,"York Plaza, Pembrook Place and Hawthorne Place",33000,Auto Theft,306,354,304,120,0,0,964,321.3,-0.7,-100,-100,-100,927.3,1072.7,921.2,0,973.6
6B10,6,5.50084827,"York Plaza, Pembrook Place and Hawthorne Place",33000,Burglary,175,156,178,90,0,0,509,169.7,1.7,-100,-100,-100,530.3,472.7,539.4,0,514.2
6B10,6,5.50084827,"York Plaza, Pembrook Place and Hawthorne Place",33000,Drug Offenses,138,148,183,101,0,0,469,156.3,32.6,-100,-100,-100,418.2,448.5,554.5,0,473.6
6B10,6,5.50084827,"York Plaza, Pembrook Place and Hawthorne Place",33000,Kidnapping,1,4,6,4,0,0,11,3.7,500,-100,-100,-100,3,12.1,18.2,0,11.2
6B10,6,5.50084827,"York Plaza, Pembrook Place and Hawthorne Place",33000,Murder,7,9,9,4,0,0,25,8.3,28.6,-100,-100,-100,21.2,27.3,27.3,0,25.2
6B10,6,5.50084827,"York Plaza, Pembrook Place and Hawthorne Place",33000,Other,433,944,978,489,0,0,2355,785,125.9,-100,-100,-100,1312.1,2860.6,2963.6,0,2378.8
6B10,6,5.50084827,"York Plaza, Pembrook Place and Hawthorne Place",33000,Robbery,188,149,183,83,0,0,520,173.3,-2.7,-100,-100,-100,569.7,451.5,554.5,0,525.2
6B10,6,5.50084827,"York Plaza, Pembrook Place and Hawthorne Place",33000,Sexual Assault,20,30,29,8,0,0,79,26.3,45,-100,-100,-100,60.6,90.9,87.9,0,79.7
6B10,6,5.50084827,"York Plaza, Pembrook Place and Hawthorne Place",33000,Theft,725,795,633,354,0,0,2153,717.7,-12.7,-100,-100,-100,2197,2409.1,1918.2,0,2174.8
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",18000,Arson,10,15,10,4,0,0,35,11.7,0,-100,-100,-100,55.6,83.3,55.6,0,65
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",18000,Assault,824,980,848,388,0,0,2652,884,2.9,-100,-100,-100,4577.8,5444.4,4711.1,0,4911.1
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",18000,Auto Theft,127,110,104,68,0,0,341,113.7,-18.1,-100,-100,-100,705.6,611.1,577.8,0,631.7
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",18000,Burglary,169,192,132,83,0,0,493,164.3,-21.9,-100,-100,-100,938.9,1066.7,733.3,0,912.8
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",18000,Drug Offenses,141,119,141,54,0,0,401,133.7,0,-100,-100,-100,783.3,661.1,783.3,0,742.8
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",18000,Kidnapping,4,5,3,1,0,0,12,4,-25,-100,-100,-100,22.2,27.8,16.7,0,22.2
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",18000,Murder,2,3,9,2,0,0,14,4.7,350,-100,-100,-100,11.1,16.7,50,0,26.1
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",18000,Other,411,735,760,347,0,0,1906,635.3,84.9,-100,-100,-100,2283.3,4083.3,4222.2,0,3529.4
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",18000,Robbery,93,69,49,32,0,0,211,70.3,-47.3,-100,-100,-100,516.7,383.3,272.2,0,390.6
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",18000,Sexual Assault,27,19,19,6,0,0,65,21.7,-29.6,-100,-100,-100,150,105.6,105.6,0,120.6
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",18000,Theft,479,442,418,232,0,0,1339,446.3,-12.7,-100,-100,-100,2661.1,2455.6,2322.2,0,2479.4
6B30,6,7.2300685,"Woodland Trails, Oaks of Inwood, Bayou Bend, Cole Creek Manor and Inwood Forest",38000,Arson,14,5,7,6,0,0,26,8.7,-50,-100,-100,-100,36.8,13.2,18.4,0,22.9
6B30,6,7.2300685,"Woodland Trails, Oaks of Inwood, Bayou Bend, Cole Creek Manor and Inwood Forest",38000,Assault,1122,1244,1116,515,0,0,3482,1160.7,-0.5,-100,-100,-100,2952.6,3273.7,2936.8,0,3054.5
6B30,6,7.2300685,"Woodland Trails, Oaks of Inwood, Bayou Bend, Cole Creek Manor and Inwood Forest",38000,Auto Theft,184,171,165,77,0,0,520,173.3,-10.3,-100,-100,-100,484.2,450,434.2,0,456.1
6B30,6,7.2300685,"Woodland Trails, Oaks of Inwood, Bayou Bend, Cole Creek Manor and Inwood Forest",38000,Burglary,219,212,123,97,0,0,554,184.7,-43.8,-100,-100,-100,576.3,557.9,323.7,0,486.1
6B30,6,7.2300685,"Woodland Trails, Oaks of Inwood, Bayou Bend, Cole Creek Manor and Inwood Forest",38000,Drug Offenses,111,104,94,40,0,0,309,103,-15.3,-100,-100,-100,292.1,273.7,247.4,0,271.1
6B30,6,7.2300685,"Woodland Trails, Oaks of Inwood, Bayou Bend, Cole Creek Manor and Inwood Forest",38000,Kidnapping,3,5,4,2,0,0,12,4,33.3,-100,-100,-100,7.9,13.2,10.5,0,10.5
6B30,6,7.2300685,"Woodland Trails, Oaks of Inwood, Bayou Bend, Cole Creek Manor and Inwood Forest",38000,Murder,6,6,12,3,0,0,24,8,100,-100,-100,-100,15.8,15.8,31.6,0,21.1
6B30,6,7.2300685,"Woodland Trails, Oaks of Inwood, Bayou Bend, Cole Creek Manor and Inwood Forest",38000,Other,518,865,858,436,0,0,2241,747,65.6,-100,-100,-100,1363.2,2276.3,2257.9,0,1965.8
6B30,6,7.2300685,"Woodland Trails, Oaks of Inwood, Bayou Bend, Cole Creek Manor and Inwood Forest",38000,Robbery,136,123,99,59,0,0,358,119.3,-27.2,-100,-100,-100,357.9,323.7,260.5,0,313.9
6B30,6,7.2300685,"Woodland Trails, Oaks of Inwood, Bayou Bend, Cole Creek Manor and Inwood Forest",38000,Sexual Assault,19,30,11,10,0,0,60,20,-42.1,-100,-100,-100,50,78.9,28.9,0,52.6
6B30,6,7.2300685,"Woodland Trails, Oaks of Inwood, Bayou Bend, Cole Creek Manor and Inwood Forest",38000,Theft,661,678,628,311,0,0,1967,655.7,-5,-100,-100,-100,1739.5,1784.2,1652.6,0,1725.5
6B40,6,5.544689,"Highland Gardens, Highland Heights and North Plaza",20000,Arson,5,7,6,6,0,0,18,6,20,-100,-100,-100,25,35,30,0,30
6B40,6,5.544689,"Highland Gardens, Highland Heights and North Plaza",20000,Assault,1022,1184,1014,456,0,0,3220,1073.3,-0.8,-100,-100,-100,5110,5920,5070,0,5366.5
6B40,6,5.544689,"Highland Gardens, Highland Heights and North Plaza",20000,Auto Theft,194,148,169,75,0,0,511,170.3,-12.9,-100,-100,-100,970,740,845,0,851.5
6B40,6,5.544689,"Highland Gardens, Highland Heights and North Plaza",20000,Burglary,149,190,124,71,0,0,463,154.3,-16.8,-100,-100,-100,745,950,620,0,771.5
6B40,6,5.544689,"Highland Gardens, Highland Heights and North Plaza",20000,Drug Offenses,164,179,193,82,0,0,536,178.7,17.7,-100,-100,-100,820,895,965,0,893.5
6B40,6,5.544689,"Highland Gardens, Highland Heights and North Plaza",20000,Kidnapping,2,2,3,2,0,0,7,2.3,50,-100,-100,-100,10,10,15,0,11.5
6B40,6,5.544689,"Highland Gardens, Highland Heights and North Plaza",20000,Murder,5,12,9,4,0,0,26,8.7,80,-100,-100,-100,25,60,45,0,43.5
6B40,6,5.544689,"Highland Gardens, Highland Heights and North Plaza",20000,Other,450,922,908,413,0,0,2280,760,101.8,-100,-100,-100,2250,4610,4540,0,3800
6B40,6,5.544689,"Highland Gardens, Highland Heights and North Plaza",20000,Robbery,112,92,85,41,0,0,289,96.3,-24.1,-100,-100,-100,560,460,425,0,481.5
6B40,6,5.544689,"Highland Gardens, Highland Heights and North Plaza",20000,Sexual Assault,27,14,17,10,0,0,58,19.3,-37,-100,-100,-100,135,70,85,0,96.5
6B40,6,5.544689,"Highland Gardens, Highland Heights and North Plaza",20000,Theft,567,534,533,291,0,0,1634,544.7,-6,-100,-100,-100,2835,2670,2665,0,2723.5
22B30,22,2.8264671,Aldine and Imperial Valley,19000,Arson,5,2,5,1,0,0,12,4,0,-100,-100,-100,26.3,10.5,26.3,0,21.1
22B30,22,2.8264671,Aldine and Imperial Valley,19000,Assault,671,677,728,368,0,0,2076,692,8.5,-100,-100,-100,3531.6,3563.2,3831.6,0,3642.1
22B30,22,2.8264671,Aldine and Imperial Valley,19000,Auto Theft,246,263,279,139,0,0,788,262.7,13.4,-100,-100,-100,1294.7,1384.2,1468.4,0,1382.6
22B30,22,2.8264671,Aldine and Imperial Valley,19000,Burglary,137,171,122,55,0,0,430,143.3,-10.9,-100,-100,-100,721.1,900,642.1,0,754.2
22B30,22,2.8264671,Aldine and Imperial Valley,19000,Drug Offenses,125,78,62,34,0,0,265,88.3,-50.4,-100,-100,-100,657.9,410.5,326.3,0,464.7
22B30,22,2.8264671,Aldine and Imperial Valley,19000,Kidnapping,2,2,4,5,0,0,8,2.7,100,-100,-100,-100,10.5,10.5,21.1,0,14.2
22B30,22,2.8264671,Aldine and Imperial Valley,19000,Murder,2,4,4,1,0,0,10,3.3,100,-100,-100,-100,10.5,21.1,21.1,0,17.4
22B30,22,2.8264671,Aldine and Imperial Valley,19000,Other,355,586,614,309,0,0,1555,518.3,73,-100,-100,-100,1868.4,3084.2,3231.6,0,2727.9
22B30,22,2.8264671,Aldine and Imperial Valley,19000,Robbery,182,111,107,61,0,0,400,133.3,-41.2,-100,-100,-100,957.9,584.2,563.2,0,701.6
22B30,22,2.8264671,Aldine and Imperial Valley,19000,Sexual Assault,16,11,16,8,0,0,43,14.3,0,-100,-100,-100,84.2,57.9,84.2,0,75.3
22B30,22,2.8264671,Aldine and Imperial Valley,19000,Theft,514,606,581,307,0,0,1701,567,13,-100,-100,-100,2705.3,3189.5,3057.9,0,2984.2
22B20,22,4.61158268,Greenspoint,24000,Arson,3,6,7,4,0,0,16,5.3,133.3,-100,-100,-100,12.5,25,29.2,0,22.1
22B20,22,4.61158268,Greenspoint,24000,Assault,1519,1790,1656,728,0,0,4965,1655,9,-100,-100,-100,6329.2,7458.3,6900,0,6895.8
22B20,22,4.61158268,Greenspoint,24000,Auto Theft,321,304,346,150,0,0,971,323.7,7.8,-100,-100,-100,1337.5,1266.7,1441.7,0,1348.8
22B20,22,4.61158268,Greenspoint,24000,Burglary,278,276,269,134,0,0,823,274.3,-3.2,-100,-100,-100,1158.3,1150,1120.8,0,1142.9
22B20,22,4.61158268,Greenspoint,24000,Drug Offenses,336,248,189,119,0,0,773,257.7,-43.8,-100,-100,-100,1400,1033.3,787.5,0,1073.7
22B20,22,4.61158268,Greenspoint,24000,Kidnapping,4,8,7,1,0,0,19,6.3,75,-100,-100,-100,16.7,33.3,29.2,0,26.2
22B20,22,4.61158268,Greenspoint,24000,Murder,8,16,9,4,0,0,33,11,12.5,-100,-100,-100,33.3,66.7,37.5,0,45.8
22B20,22,4.61158268,Greenspoint,24000,Other,826,1353,1406,688,0,0,3585,1195,70.2,-100,-100,-100,3441.7,5637.5,5858.3,0,4979.2
22B20,22,4.61158268,Greenspoint,24000,Robbery,243,195,163,82,0,0,601,200.3,-32.9,-100,-100,-100,1012.5,812.5,679.2,0,834.6
22B20,22,4.61158268,Greenspoint,24000,Sexual Assault,39,34,39,13,0,0,112,37.3,0,-100,-100,-100,162.5,141.7,162.5,0,155.4
22B20,22,4.61158268,Greenspoint,24000,Theft,1048,1168,1344,724,0,0,3560,1186.7,28.2,-100,-100,-100,4366.7,4866.7,5600,0,4944.6
7C10,7,3.47828324,"Fifth Ward, North Park and Pinecrest",13000,Arson,9,13,13,2,0,0,35,11.7,44.4,-100,-100,-100,69.2,100,100,0,90
7C10,7,3.47828324,"Fifth Ward, North Park and Pinecrest",13000,Assault,742,776,734,356,0,0,2252,750.7,-1.1,-100,-100,-100,5707.7,5969.2,5646.2,0,5774.6
7C10,7,3.47828324,"Fifth Ward, North Park and Pinecrest",13000,Auto Theft,92,101,70,57,0,0,263,87.7,-23.9,-100,-100,-100,707.7,776.9,538.5,0,674.6
7C10,7,3.47828324,"Fifth Ward, North Park and Pinecrest",13000,Burglary,145,126,121,74,0,0,392,130.7,-16.6,-100,-100,-100,1115.4,969.2,930.8,0,1005.4
7C10,7,3.47828324,"Fifth Ward, North Park and Pinecrest",13000,Drug Offenses,125,79,122,76,0,0,326,108.7,-2.4,-100,-100,-100,961.5,607.7,938.5,0,836.2
7C10,7,3.47828324,"Fifth Ward, North Park and Pinecrest",13000,Kidnapping,3,3,4,3,0,0,10,3.3,33.3,-100,-100,-100,23.1,23.1,30.8,0,25.4
7C10,7,3.47828324,"Fifth Ward, North Park and Pinecrest",13000,Murder,4,6,7,0,0,0,17,5.7,75,-100,-100,-100,30.8,46.2,53.8,0,43.8
7C10,7,3.47828324,"Fifth Ward, North Park and Pinecrest",13000,Other,365,650,634,339,0,0,1649,549.7,73.7,-100,-100,-100,2807.7,5000,4876.9,0,4228.5
7C10,7,3.47828324,"Fifth Ward, North Park and Pinecrest",13000,Robbery,65,82,59,28,0,0,206,68.7,-9.2,-100,-100,-100,500,630.8,453.8,0,528.5
7C10,7,3.47828324,"Fifth Ward, North Park and Pinecrest",13000,Sexual Assault,12,17,18,4,0,0,47,15.7,50,-100,-100,-100,92.3,130.8,138.5,0,120.8
7C10,7,3.47828324,"Fifth Ward, North Park and Pinecrest",13000,Theft,400,375,369,195,0,0,1144,381.3,-7.8,-100,-100,-100,3076.9,2884.6,2838.5,0,2933.1
7C20,7,7.08575157,"Huntington Place, Willshire Place, Kashmere Gardens and Liberty Gardens",21000,Arson,17,18,19,11,0,0,54,18,11.8,-100,-100,-100,81,85.7,90.5,0,85.7
7C20,7,7.08575157,"Huntington Place, Willshire Place, Kashmere Gardens and Liberty Gardens",21000,Assault,1555,1585,1476,715,0,0,4616,1538.7,-5.1,-100,-100,-100,7404.8,7547.6,7028.6,0,7327.1
7C20,7,7.08575157,"Huntington Place, Willshire Place, Kashmere Gardens and Liberty Gardens",21000,Auto Theft,171,159,184,86,0,0,514,171.3,7.6,-100,-100,-100,814.3,757.1,876.2,0,815.7
7C20,7,7.08575157,"Huntington Place, Willshire Place, Kashmere Gardens and Liberty Gardens",21000,Burglary,256,243,289,98,0,0,788,262.7,12.9,-100,-100,-100,1219,1157.1,1376.2,0,1251
7C20,7,7.08575157,"Huntington Place, Willshire Place, Kashmere Gardens and Liberty Gardens",21000,Drug Offenses,356,279,262,125,0,0,897,299,-26.4,-100,-100,-100,1695.2,1328.6,1247.6,0,1423.8
7C20,7,7.08575157,"Huntington Place, Willshire Place, Kashmere Gardens and Liberty Gardens",21000,Kidnapping,4,6,5,5,0,0,15,5,25,-100,-100,-100,19,28.6,23.8,0,23.8
7C20,7,7.08575157,"Huntington Place, Willshire Place, Kashmere Gardens and Liberty Gardens",21000,Murder,8,9,9,4,0,0,26,8.7,12.5,-100,-100,-100,38.1,42.9,42.9,0,41.4
7C20,7,7.08575157,"Huntington Place, Willshire Place, Kashmere Gardens and Liberty Gardens",21000,Other,586,1218,1238,592,0,0,3042,1014,111.3,-100,-100,-100,2790.5,5800,5895.2,0,4828.6
7C20,7,7.08575157,"Huntington Place, Willshire Place, Kashmere Gardens and Liberty Gardens",21000,Robbery,167,154,142,67,0,0,463,154.3,-15,-100,-100,-100,795.2,733.3,676.2,0,734.8
7C20,7,7.08575157,"Huntington Place, Willshire Place, Kashmere Gardens and Liberty Gardens",21000,Sexual Assault,50,41,33,6,0,0,124,41.3,-34,-100,-100,-100,238.1,195.2,157.1,0,196.7
